1902/08/31	#新竹 樹杞林設電話一架開始對外通話
1905/05/09	#新竹 開通市內電話
1913/03/31	#新竹 新竹火車站落成
1914/03/31	#新竹 新竹郵便局新築落成
1922/04/01	#新竹 新竹州立新竹中學校開校
1924/04/01	#新竹 新竹州立新竹高等女學校開校
1925/08/31	#新竹 新竹圖書館落成
1926/08/05	#新竹 新竹公園遊泳池竣成
1933/11/01	#新竹 新竹市營有樂館落成
2000/05/21	#新竹 新竹市立影像博物館落成啟用
1936/06/05	#新竹 新竹市兒童樂園落成。入園費大人五錢、小孩三錢。
1971/07/01	#新竹 新竹市成立立立動物園（前身為兒童樂園）
