2018/09/05	核四廠第2批燃料棒同日深夜0時，運離廠區，12輛貨櫃車在警方沿路戒護下，深夜1時抵達基隆港西19碼頭，等待吊掛上貨輪送至美國。行政院核定公告：「1.修正基本工資每小時為新臺幣150元。2.修正每月基本工資為新臺幣23,100元。」自2019年1月1日起實施。
2018/09/10	疾病管制署副署長莊人祥表示，桃園縣八德區國防大學戰爭學院近期發生群聚A型流感事件，研判應為首例病患未依「自我隔離」原則在家休養，依舊堅持到校上課，致發生周遭學員感染發病。校方表示，自即日起，停課三日，校舍區域全面進行消毒，染病學員隔離治療，目前已將疫情控制。中鋼高雄廠同日於施作耐火磚吊掛作業時，發生工安意外。其耐火磚塊發生坍塌崩落，砸傷現場三名工人，經送醫後，一人傷重不治。勞檢處持續調查中。
2018/12/31	金門縣金沙鎮田埔海岸發現豬屍，經行政院農業委員會家畜衛生試驗所檢驗為非洲豬瘟陽性，而其病毒株基因片段與中國之病毒株相似度達100％，可能係自中國海飄而來。美國參議院及眾議院兩院通過及美國總統川普簽署生效2018年亞洲再保證倡議法第209條款重申支持美國與台灣間政治、經濟及安全的合作；依台灣關係法、中美三個聯合公報及六項保證實現美國對台灣的承諾；反對改變台海現狀，支持兩岸都能接受的和平解決方案；亦要求美國總統應定期對台軍售，並依台灣旅行法派遣高階官員訪問台灣。另在第205條款將台灣納入美國應肯定的夥伴交往之列。
