1914/03/21	日人野馬銀藏於10點37分駕駛雙翼螺旋槳複葉座機「隼鷹號」升空至高度100公尺處盤旋四分鐘後降落，該日被臺灣總督府訂為臺灣航空紀念日。
1914/05/07	六甲事件
1914/05/17	太魯閣事件
1914/11/22	板垣退助來臺。
1914/12/20	臺灣同化會成立。
