1925/02/08	成立彰化婦女共勵會。
1925/02/17	第六次臺灣議會設置請願運動。
1925/02/20	治警事件三審宣判。
1925/05/23	鳳山小作人組合成立。
1925/06/28	二林蔗農組合成立。
1925/07/12	《臺灣民報》從旬刊改成週刊。
1925/07/27	臺灣文化協會第二次的夏季學校開辦，活動於8月9日結束。
1925/07/31	新竹街圖書館落成。
1925/08/31	臺灣雜誌社改為臺灣民報社。新竹州圖書館（新竹街圖書館改制）開館。
1925/10/03	通霄青年會成立。
1925/11/15	鳳山小作人組合改稱鳳山農民組合。
